LOTID5	WAFER_ID	PROCESS_ID_LE522600_PROCESS_ID_MAX	ET_TIME_LE522600_TKOUT_TIME_MAX	D120_M1_1b_lat_100BCR	D120_M1_1b_lat_100IRD_L	D120_M1_4b_ult_PD_Vtsat	D120_M1_4b_ult_PG_Vtsat	D120_M1_4b_ult_PU_Idsat	D120_M1_4b_ult_PU_Vtsat	EGN_2/0.15_Vtsat	EGN_2/2_Vtlin	EGN_Cov	EGP_2/0.15_Vtsat	EGP_2/2_Vtlin	EGP_Cov	LVTN_0.21/0.03x7_Vtsat	LVTP_0.3/0.03x5_Vtsat	Lpoly_RVTN	Lpoly_RVTP	NW_Res_10x30	RVTN_0.21/0.03x7_Vtsat	RVTN_1/1_Vtlin	RVTN_Cov	RVTN_Covdd	RVTP_0.3/0.03x5_Vtsat	RVTP_1/1_Vtlin	RVTP_Cov	RVTP_Covdd	RVT_Vt_Sum	SGN_Tox_inv	SGP_Tox_inv	VPNP_Beta	date	month	date_lot
S68KW	4	UXTD	17/07/2017 19:39			488.265	467.726	10.651	414.432	0.542	0.607		0.242	0.514		0.364	0.21	33.284	36.244		0.434	0.427	0.22	1.049	0.318	0.51	0.312	0.971		13.444	16.175		17	7	7/17_S68KW
S68KW	12	UXTD	17/07/2017 20:31	200.935	17.249	487.902	482.246	10.391	401.037	0.533	0.598	0.205	0.231	0.503	0.554	0.363	0.195	33.446	37.067	807.859	0.424	0.419	0.219	1.054	0.313	0.51	0.317	0.989	0.74	13.451	16.151	0.851	17	7	7/17_S68KW
S68KW	13	UXTD	17/07/2017 21:24	186.913	18.082	471.412	457.604	10.404	421	0.536	0.598	0.205	0.241	0.516	0.555	0.352	0.199	33.06	36.367	796.525	0.418	0.425	0.221	1.047	0.315	0.52	0.315	0.977	0.733	13.392	16.141	0.875	17	7	7/17_S68KW
S68KW	15	UXTD	17/07/2017 21:34			490.676	467.071	10.575	421.8	0.534	0.599		0.234	0.507		0.359	0.184	32.883	36.237		0.42	0.415	0.22	1.042	0.311	0.511	0.312	0.973		13.4	16.13		17	7	7/17_S68KW
S68KW	19	UXTD	17/07/2017 21:43			472.311	470.559	10.027	407.773	0.53	0.598		0.236	0.507		0.359	0.208	33.091	36.398		0.425	0.419	0.22	1.051	0.32	0.509	0.314	0.976		13.352	16.161		17	7	7/17_S68KW
S68KW	22	UXTD	17/07/2017 21:53			487.632	477.263	9.481	428.285	0.538	0.601		0.239	0.508		0.371	0.197	33.055	36.377		0.438	0.429	0.214	1.041	0.321	0.513	0.312	0.976		13.465	16.181		17	7	7/17_S68KW
S659P	6	UXTD	18/07/2017 03:38			494.665	483.393	8.353	468.548	0.537	0.612		0.255	0.519		0.369	0.251	33.862	36.786		0.439	0.424	0.22	1.068	0.378	0.528	0.312	0.984		13.395	16.077		18	7	7/18_S659P
S659P	8	UXTD	18/07/2017 03:49			491.073	486.001	8.638	452.597	0.51	0.582		0.256	0.524		0.374	0.243	33.179	36.562		0.435	0.413	0.217	1.053	0.352	0.528	0.307	0.979		13.419	16.146		18	7	7/18_S659P
S659P	9	UXTD	18/07/2017 03:58			496.797	484.026	8.868	462.711	0.513	0.592		0.25	0.514		0.366	0.25	33.395	36.14		0.441	0.421	0.22	1.056	0.357	0.528	0.309	0.972		13.429	16.095		18	7	7/18_S659P
S659P	12	UXTD	18/07/2017 04:55	186.81	18.751	491.805	483.163	8.765	468.7	0.522	0.594	0.205	0.252	0.515	0.541	0.37	0.24	33.44	36.319	770.392	0.432	0.424	0.22	1.058	0.366	0.534	0.311	0.974	0.806	13.422	16.137	0.817	18	7	7/18_S659P
S659P	13	UXTD	18/07/2017 05:49	185.371	18.07	487.139	472.683	9.446	441.745	0.519	0.589	0.207	0.252	0.517	0.533	0.356	0.237	33.393	36.345	773.859	0.423	0.416	0.223	1.06	0.348	0.522	0.306	0.976	0.77	13.405	16.125	0.821	18	7	7/18_S659P
S659P	19	UXTD	18/07/2017 05:58			474.726	477.892	8.812	451.423	0.512	0.584		0.256	0.528		0.364	0.231	32.861	36.03		0.426	0.417	0.221	1.043	0.353	0.53	0.306	0.97		13.402	16.099		18	7	7/18_S659P
S659P	22	UXTD	18/07/2017 06:09			485.5	473.405	8.465	450.377	0.514	0.589		0.252	0.523		0.366	0.226	32.945	35.943		0.433	0.423	0.219	1.042	0.339	0.528	0.304	0.966		13.484	16.179		18	7	7/18_S659P
S66AB	3	UXTN	18/07/2017 06:36			523.142	504.838	10.239	422.217							0.366	0.222	32.977	36.203		0.439	0.434	0.22	1.04	0.331	0.529	0.31	0.973		13.479	16.126		18	7	7/18_S66AB
S66AB	4	UXTN	18/07/2017 06:52			507.366	493.62	9.612	433.191							0.37	0.236	33.51	36.908		0.451	0.432	0.219	1.055	0.34	0.526	0.309	0.984		13.461	16.2		18	7	7/18_S66AB
S66AB	5	UXTN	18/07/2017 07:07			514.478	495.659	9.617	435.549							0.374	0.213	32.906	35.851		0.441	0.431	0.22	1.039	0.329	0.524	0.309	0.967		13.449	16.107		18	7	7/18_S66AB
S66AB	12	UXTN	18/07/2017 08:08	206.832	14.665	511.493	493.374	9.689	425.344							0.372	0.209	33.314	36.787	801.059	0.44	0.43	0.22	1.056	0.347	0.525	0.315	0.984	0.785	13.395	16.156	0.842	18	7	7/18_S66AB
S66AB	16	UXTN	18/07/2017 08:25			506.713	501.778	11.041	407.773							0.364	0.205	32.252	35.639		0.44	0.425	0.217	1.025	0.313	0.522	0.308	0.962		13.419	16.133		18	7	7/18_S66AB
S66AB	18	UXTN	18/07/2017 08:40			506.055	483.714	10.373	425.732							0.358	0.21	33.093	36.392		0.433	0.426	0.219	1.046	0.321	0.523	0.309	0.976		13.391	16.139		18	7	7/18_S66AB
S6762	19	UXTN	18/07/2017 00:04			514.272	506.157	10.587	408.863							0.377	0.196	32.743	36.35		0.451	0.422	0.213	1.035	0.324	0.513	0.308	0.976		13.455	16.154		18	7	7/18_S6762
S6762	25	UXTN	18/07/2017 00:18			516.904	514.454	9.843	418.054							0.383	0.209	33.585	36.3		0.453	0.441	0.217	1.05	0.328	0.514	0.307	0.967		13.517	16.217		18	7	7/18_S6762
S67NP	6	UXTN	18/07/2017 05:59			488.198	482.083	10.325	412.284							0.361	0.194	33.377	36.095		0.436	0.42	0.225	1.056	0.317	0.517	0.311	0.973		13.379	16.073		18	7	7/18_S67NP
S67NP	7	UXTN	18/07/2017 06:14			503.296	499.515	10.178	408.959							0.379	0.201	33.305	36.217		0.448	0.424	0.217	1.051	0.322	0.512	0.304	0.966		13.392	16.204		18	7	7/18_S67NP
S67NP	13	UXTN	18/07/2017 07:15	213.879	16.274	494.782	482.831	10.342	415.075							0.374	0.207	33.196	36.265	777.859	0.44	0.427	0.219	1.049	0.318	0.517	0.311	0.975	0.76	13.38	16.069	0.87	18	7	7/18_S67NP
S67NP	15	UXTN	18/07/2017 07:30			511.315	489.787	10.859	404.845							0.38	0.216	33.302	36.282		0.448	0.422	0.217	1.052	0.325	0.512	0.304	0.972		13.434	16.133		18	7	7/18_S67NP
S67NP	18	UXTN	18/07/2017 07:45			501.417	493.453	10.21	432.624							0.375	0.208	33.139	36.076		0.444	0.43	0.218	1.049	0.322	0.517	0.308	0.971		13.42	16.129		18	7	7/18_S67NP
S67NP	19	UXTN	18/07/2017 07:59			491.284	483.559	11.396	398.4							0.362	0.197	33.519	36.418		0.439	0.416	0.223	1.061	0.316	0.514	0.311	0.982		13.368	16.04		18	7	7/18_S67NP
S681X	1	UXTN	18/07/2017 13:57			495.63	478.414	9.804	425.016							0.354	0.174	33.298	36.132		0.425	0.427	0.227	1.05	0.29	0.508	0.308	0.964		13.469	16.203		18	7	7/18_S681X
S681X	2	UXTN	18/07/2017 14:13			502.857	492.1	10.744	397.357							0.367	0.174	32.442	35.812		0.437	0.429	0.217	1.027	0.295	0.508	0.308	0.961		13.454	16.174		18	7	7/18_S681X
S681X	5	UXTN	18/07/2017 14:27			502.457	485.802	9.291	425.41							0.352	0.173	33.202	36.197		0.418	0.43	0.224	1.05	0.29	0.512	0.311	0.969		13.414	16.176		18	7	7/18_S681X
S681X	9	UXTN	18/07/2017 14:42			502.071	492.433	9.467	424.145							0.356	0.172	32.444	35.829		0.432	0.429	0.22	1.03	0.295	0.513	0.312	0.963		13.443	16.133		18	7	7/18_S681X
S681X	13	UXTN	18/07/2017 15:46	195.23	13.962	522.151	492.662	9.39	420.33							0.366	0.174	31.931	35.462	770.126	0.439	0.43	0.217	1.016	0.3	0.517	0.311	0.957	0.735	13.457	16.16	0.853	18	7	7/18_S681X
S681X	16	UXTN	18/07/2017 16:00			484.766	474.317	10.076	405.904							0.348	0.199	33.524	36.449		0.416	0.43	0.227	1.062	0.308	0.514	0.316	0.982		13.357	16.052		18	7	7/18_S681X
S677V	2	UXTD	19/07/2017 01:28			475.137	460.379	9.947	421.341	0.524	0.589		0.233	0.519		0.35	0.206	33.419	36.537		0.415	0.42	0.223	1.059	0.323	0.513	0.312	0.98		13.357	16.132		19	7	7/19_S677V
S677V	3	UXTD	19/07/2017 01:38			463.636	452.422	9.815	421.8	0.513	0.584		0.232	0.522		0.354	0.201	33.319	36.478		0.423	0.418	0.225	1.052	0.304	0.517	0.314	0.976		13.411	16.135		19	7	7/19_S677V
S677V	6	UXTD	19/07/2017 01:47			481.818	469.505	10.868	399.222	0.51	0.581		0.239	0.519		0.353	0.209	33.337	36.605		0.415	0.418	0.222	1.054	0.306	0.511	0.31	0.98		13.398	16.161		19	7	7/19_S677V
S677V	13	UXTD	19/07/2017 02:41	190.992	19.183	470.226	452.657	10.18	424.198	0.514	0.583	0.208	0.249	0.529	0.563	0.35	0.214	33.776	37.113	780.792	0.419	0.416	0.226	1.07	0.335	0.523	0.315	0.993	0.754	13.359	16.117	0.838	19	7	7/19_S677V
S677V	14	UXTD	19/07/2017 03:35	169.933	19.077	475.583	468.201	10.393	414	0.511	0.585	0.208	0.249	0.525	0.56	0.346	0.221	34.012	37.159	788.125	0.42	0.414	0.225	1.073	0.336	0.519	0.315	0.992	0.759	13.366	16.129	0.849	19	7	7/19_S677V
S677V	18	UXTD	19/07/2017 03:45			453.297	457.991	10.983	402.338	0.505	0.583		0.236	0.517		0.342	0.205	33.82	36.786		0.409	0.419	0.225	1.065	0.318	0.515	0.314	0.984		13.374	16.122		19	7	7/19_S677V
S677V	23	UXTD	19/07/2017 03:55			476.192	475.203	9.635	432.537	0.522	0.586		0.248	0.524		0.359	0.219	33.652	36.642		0.423	0.423	0.222	1.062	0.35	0.52	0.309	0.98		13.429	16.167		19	7	7/19_S677V
SZ8FA	2	UXTN	20/07/2017 17:58			533.953	528.331	7.722	468.088							0.347	0.214	33.009	35.893		0.415	0.408	0.224	1.054	0.32	0.503	0.307	0.969		13.268	16.085		20	7	7/20_SZ8FA
SZ8FA	8	UXTN	20/07/2017 18:14			560.811	539.818	6.848	502.866							0.349	0.214	33.762	36.47		0.427	0.414	0.226	1.074	0.337	0.511	0.308	0.978		13.286	16.142		20	7	7/20_SZ8FA
SZ8FA	11	UXTN	20/07/2017 18:28			515.09	491.193	9.803	423.39							0.363	0.224	32.993	35.835		0.44	0.416	0.216	1.051	0.326	0.517	0.306	0.971		13.306	16.012		20	7	7/20_SZ8FA
SZ8FA	13	UXTN	20/07/2017 19:30	210.357	15.314	514.858	496.191	9.268	408.859							0.359	0.19	32.715	35.488	787.059	0.436	0.42	0.222	1.043	0.314	0.515	0.307	0.963	0.751	13.311	16.013	0.837	20	7	7/20_SZ8FA
SZ8FA	20	UXTN	20/07/2017 19:46			517.069	500	9.151	431.582							0.366	0.228	32.541	35.53		0.45	0.428	0.213	1.035	0.334	0.521	0.306	0.962		13.358	16.043		20	7	7/20_SZ8FA
SZ8WG	1	UXTN	22/07/2017 08:48			507.453	504.263	10.378	408.871							0.368	0.224	33.259	36.602		0.439	0.432	0.213	1.053	0.327	0.517	0.31	0.986		13.403	16.027		22	7	7/22_SZ8WG
SZ8WG	2	UXTN	22/07/2017 09:03			513.434	511.808	9.691	415.586							0.371	0.224	33.589	36.536		0.444	0.43	0.216	1.059	0.327	0.516	0.308	0.978		13.437	16.105		22	7	7/22_SZ8WG
SZ8WG	5	UXTN	22/07/2017 10:02	239.675	15.433	512.872	505.411	11.066	405.576							0.376	0.197	33.158	36.291	785.992	0.449	0.438	0.216	1.043	0.334	0.519	0.309	0.97	0.776	13.507	16.211	0.848	22	7	7/22_SZ8WG
S6546	4	UXTD	24/07/2017 21:01			480.798	481.46	10.526	425.334	0.507	0.587		0.24	0.508		0.351	0.21	33.791	36.401		0.417	0.421	0.227	1.063	0.334	0.518	0.311	0.978		13.471	16.095		24	7	7/24_S6546
S6546	8	UXTD	24/07/2017 21:11			478.462	477.227	9.441	429.6	0.518	0.592		0.242	0.511		0.346	0.22	33.986	36.601		0.414	0.416	0.225	1.066	0.332	0.521	0.309	0.979		13.463	16.118		24	7	7/24_S6546
S6546	11	UXTD	24/07/2017 21:20			478.9	474.563	9.294	437.116	0.526	0.59		0.241	0.509		0.354	0.223	34.137	36.558		0.418	0.423	0.227	1.072	0.352	0.522	0.312	0.982		13.446	16.101		24	7	7/24_S6546
S6546	12	UXTD	24/07/2017 22:12	205.031	19.861	479.776	471.262	9.908	426.154	0.52	0.585	0.209	0.242	0.517	0.544	0.348	0.228	33.534	36.162	821.458	0.415	0.421	0.226	1.057	0.337	0.519	0.31	0.973	0.749	13.432	16.097	0.871	24	7	7/24_S6546
S6546	13	UXTD	24/07/2017 23:05	201.103	19.085	481.582	468.7	10.172	425.405	0.52	0.587	0.208	0.241	0.513	0.543	0.354	0.22	34.001	36.722	822.525	0.42	0.422	0.223	1.064	0.342	0.521	0.308	0.983	0.753	13.47	16.141	0.869	24	7	7/24_S6546
S6546	15	UXTD	24/07/2017 23:14			478.977	482.435	9.149	448.307	0.523	0.589		0.232	0.511		0.351	0.208	33.836	36.523		0.416	0.422	0.228	1.063	0.334	0.521	0.313	0.982		13.472	16.097		24	7	7/24_S6546
S6546	22	UXTD	24/07/2017 23:25			477.635	470.595	10.069	439.083	0.518	0.585		0.245	0.52		0.352	0.234	33.54	36.447		0.419	0.42	0.224	1.057	0.337	0.528	0.308	0.973		13.449	16.222		24	7	7/24_S6546
S65C2	5	UXTD	24/07/2017 10:11			478.949	476.5	9.176	427.402	0.515	0.586		0.249	0.527		0.342	0.202	32.502	35.806		0.409	0.408	0.22	1.022	0.323	0.523	0.299	0.957		13.542	16.251		24	7	7/24_S65C2
S65C2	8	UXTD	24/07/2017 10:21			486.412	471.449	9.598	430.914	0.532	0.602		0.234	0.519		0.345	0.213	32.916	35.852		0.418	0.415	0.224	1.038	0.32	0.526	0.305	0.956		13.482	16.286		24	7	7/24_S65C2
S65C2	9	UXTD	24/07/2017 10:30			491.516	480.644	9.245	423.942	0.525	0.586		0.241	0.521		0.35	0.186	32.3	35.69		0.415	0.408	0.221	1.023	0.314	0.511	0.3	0.953		13.484	16.307		24	7	7/24_S65C2
S65C2	10	UXTD	24/07/2017 10:40			474.608	475.075	9.104	429.354	0.514	0.592		0.23	0.512		0.336	0.2	32.934	35.895		0.409	0.411	0.224	1.036	0.321	0.52	0.306	0.962		13.464	16.16		24	7	7/24_S65C2
S65C2	11	UXTD	24/07/2017 10:49			494.004	489.348	8.906	450.339	0.528	0.594		0.234	0.522		0.353	0.209	32.263	35.467		0.423	0.409	0.218	1.022	0.326	0.515	0.3	0.952		13.524	16.184		24	7	7/24_S65C2
S65C2	12	UXTD	24/07/2017 11:43	178.825	17.626	481.834	465.728	8.534	459.227	0.519	0.596	0.206	0.232	0.515	0.55	0.341	0.194	32.476	35.758	782.926	0.414	0.412	0.222	1.028	0.309	0.521	0.304	0.952	0.724	13.476	16.34	0.845	24	7	7/24_S65C2
S65C2	13	UXTD	24/07/2017 12:37	161.677	18.676	473.949	485.765	9.781	431.509	0.522	0.589	0.205	0.243	0.519	0.545	0.348	0.193	32.284	35.477	783.992	0.417	0.406	0.217	1.022	0.326	0.51	0.298	0.951	0.743	13.485	16.266	0.856	24	7	7/24_S65C2
S65C2	14	UXTD	24/07/2017 12:46			483.196	474.158	9.14	426.677	0.521	0.597		0.233	0.521		0.346	0.184	32.253	35.924		0.412	0.412	0.221	1.022	0.319	0.529	0.31	0.962		13.465	16.185		24	7	7/24_S65C2
S65C2	16	UXTD	24/07/2017 12:56			487.06	477.475	9.447	441.157	0.528	0.598		0.233	0.503		0.345	0.204	33.694	36.449		0.422	0.416	0.223	1.058	0.328	0.513	0.307	0.97		13.486	16.263		24	7	7/24_S65C2
S65C2	20	UXTD	24/07/2017 13:04			472.076	468.052	9.677	433.54	0.528	0.6		0.232	0.52		0.34	0.213	33.177	36.447		0.409	0.412	0.225	1.043	0.328	0.529	0.313	0.974		13.5	16.213		24	7	7/24_S65C2
S65C2	25	UXTD	24/07/2017 13:14			479.924	470.156	9.016	453.1	0.518	0.599		0.242	0.517		0.344	0.198	33.244	35.936		0.413	0.416	0.223	1.039	0.323	0.513	0.299	0.957		13.612	16.336		24	7	7/24_S65C2
S65R6	3	UXTD	24/07/2017 08:24			464.795	466.493	9.747	416.347	0.51	0.591		0.239	0.514		0.349	0.2	33.033	36.007		0.414	0.426	0.225	1.043	0.33	0.526	0.312	0.97		13.448	16.109		24	7	7/24_S65R6
S65R6	6	UXTD	24/07/2017 08:38			464.007	464.645	9.395	430.414	0.508	0.592		0.238	0.52		0.335	0.183	33.381	36.251		0.397	0.421	0.228	1.05	0.318	0.529	0.313	0.969		13.487	16.208		24	7	7/24_S65R6
S65R6	7	UXTD	24/07/2017 08:47			452.038	451.249	10.065	434.376	0.509	0.59		0.248	0.529		0.323	0.196	34.397	37.045		0.391	0.412	0.234	1.079	0.321	0.523	0.315	0.991		13.456	16.119		24	7	7/24_S65R6
S65R6	9	UXTD	24/07/2017 09:03			469.01	464.759	10.399	409.978	0.506	0.583		0.25	0.52		0.338	0.191	33.739	36.488		0.411	0.422	0.229	1.063	0.321	0.524	0.309	0.978		13.452	16.138		24	7	7/24_S65R6
S65R6	12	UXTD	24/07/2017 10:03	185.098	20.725	474.539	465.728	9.486	432.005	0.511	0.585	0.212	0.256	0.531	0.546	0.33	0.212	34.031	36.671	769.059	0.403	0.423	0.23	1.069	0.33	0.528	0.312	0.979	0.733	13.454	16.153	0.842	24	7	7/24_S65R6
S65R6	13	UXTD	24/07/2017 10:56	179.425	20.758	463.92	448.164	10.307	436.582	0.508	0.594	0.214	0.234	0.521	0.551	0.329	0.181	34.219	36.786	767.592	0.392	0.429	0.234	1.07	0.315	0.531	0.32	0.983	0.717	13.489	16.179	0.853	24	7	7/24_S65R6
S65R6	21	UXTD	24/07/2017 11:06			460.9	447.89	10.145	425.723	0.508	0.582		0.247	0.529		0.322	0.202	33.88	36.576		0.393	0.415	0.229	1.065	0.323	0.525	0.313	0.978		13.463	16.196		24	7	7/24_S65R6
S65R9	3	UXTD	24/07/2017 17:48			505.659	504.628	9.409	424.776	0.539	0.599		0.224	0.513		0.374	0.233	32.078	35.88		0.445	0.424	0.213	1.023	0.33	0.521	0.311	0.967		13.402	16.114		24	7	7/24_S65R9
S65R9	4	UXTD	24/07/2017 17:58			500	489.101	9.422	438.674	0.536	0.604		0.228	0.51		0.374	0.218	33.247	36.366		0.431	0.427	0.22	1.052	0.328	0.52	0.312	0.974		13.439	16.157		24	7	7/24_S65R9
S65R9	6	UXTD	24/07/2017 18:04							0.531	0.594	0.205	0.235	0.512	0.559																		24	7	7/24_S65R9
S65R9	8	UXTD	24/07/2017 18:09							0.517	0.583	0.206	0.234	0.507	0.566																		24	7	7/24_S65R9
S65R9	10	UXTD	24/07/2017 18:14							0.534	0.597	0.203	0.235	0.517	0.561																		24	7	7/24_S65R9
S65R9	11	UXTD	24/07/2017 18:25			489.96	490.914	9.31	440.721	0.532	0.597		0.234	0.52		0.363	0.209	33.159	36.764		0.439	0.421	0.219	1.047	0.335	0.525	0.318	0.986		13.418	16.071		24	7	7/24_S65R9
S65R9	12	UXTD	24/07/2017 19:16	189.617	17.416	497.059	485.384	9.571	421.571	0.521	0.588	0.207	0.23	0.502	0.565	0.36	0.21	33.46	36.735	771.459	0.42	0.423	0.221	1.054	0.327	0.517	0.316	0.983	0.749	13.424	16.143	0.881	24	7	7/24_S65R9
S65R9	13	UXTD	24/07/2017 20:10	187.335	16.833	495.601	482.084	9.239	435.098	0.526	0.599	0.205	0.241	0.517	0.555	0.355	0.207	32.903	36.339	777.326	0.429	0.421	0.22	1.043	0.33	0.523	0.315	0.975	0.754	13.419	16.151	0.893	24	7	7/24_S65R9
S65R9	18	UXTD	24/07/2017 20:21			492.1	490.842	9.311	434.235	0.54	0.603		0.227	0.515		0.363	0.211	33.29	36.304		0.431	0.423	0.221	1.051	0.328	0.519	0.315	0.973		13.425	16.142		24	7	7/24_S65R9
S65R9	22	UXTD	24/07/2017 20:30			505.526	491.666	9.382	417.141	0.53	0.601		0.226	0.516		0.37	0.212	32.848	36.074		0.435	0.428	0.218	1.038	0.33	0.521	0.316	0.968		13.437	16.15		24	7	7/24_S65R9
S665V	2	UXTD	24/07/2017 12:19			479.349	477.668	9.668	430.601	0.515	0.594		0.231	0.512		0.352	0.186	32.613	35.971		0.423	0.423	0.222	1.037	0.315	0.514	0.309	0.969		13.402	16.109		24	7	7/24_S665V
S665V	15	UXTD	24/07/2017 13:11	178.097	17.667	474.833	474.766	10.074	422.347	0.517	0.59	0.204	0.25	0.525	0.551	0.345	0.215	32.268	35.938	780.526	0.42	0.421	0.218	1.023	0.339	0.526	0.309	0.965	0.757	13.468	16.168	0.84	24	7	7/24_S665V
S66ZR	5	UXTN	24/07/2017 22:15			516.698	506.737	10.028	405.891							0.372	0.179	32.809	35.869		0.442	0.43	0.217	1.039	0.307	0.508	0.307	0.962		13.417	16.188		24	7	7/24_S66ZR
S66ZR	10	UXTN	24/07/2017 22:31			519.886	509.089	10.043	418.844							0.382	0.183	32.67	35.925		0.455	0.441	0.217	1.037	0.314	0.508	0.31	0.969		13.402	16.074		24	7	7/24_S66ZR
S66ZR	11	UXTN	24/07/2017 22:45			509.421	506.249	11.087	384.667							0.37	0.178	33.136	35.945		0.443	0.434	0.219	1.048	0.305	0.506	0.307	0.965		13.426	16.189		24	7	7/24_S66ZR
S66ZR	13	UXTN	24/07/2017 23:45	225.819	14.535	512.788	518.55	10.52	378.213							0.377	0.188	32.719	36.086	781.859	0.453	0.439	0.215	1.035	0.297	0.513	0.311	0.971	0.756	13.403	16.076	0.854	24	7	7/24_S66ZR
S64VU	4	UXTD	25/07/2017 13:51			494.709	472.403	9.843	421.8	0.517	0.598		0.242	0.522		0.36	0.203	33.007	36.195		0.43	0.419	0.218	1.048	0.336	0.528	0.312	0.975		13.399	16.076		25	7	7/25_S64VU
S64VU	5	UXTD	25/07/2017 14:02			482.178	480.313	10.005	430.54	0.536	0.612		0.241	0.535		0.36	0.215	33.614	36.777		0.429	0.424	0.227	1.061	0.332	0.534	0.317	0.985		13.393	16.071		25	7	7/25_S64VU
S64VU	6	UXTD	25/07/2017 14:11			480.696	476.5	9.995	437.435	0.51	0.59		0.242	0.519		0.357	0.213	33.195	36.249		0.428	0.423	0.224	1.048	0.328	0.529	0.313	0.973		13.443	16.132		25	7	7/25_S64VU
S64VU	10	UXTD	25/07/2017 14:22			482.157	479.503	9.441	432.509	0.524	0.601		0.246	0.524		0.355	0.23	33.42	36.489		0.425	0.419	0.225	1.054	0.338	0.533	0.313	0.98		13.416	16.085		25	7	7/25_S64VU
S64VU	12	UXTD	25/07/2017 15:17	184.119	18.543	480.101	478.569	8.878	464.427	0.506	0.587	0.208	0.253	0.524	0.543	0.355	0.228	33.355	36.371	794.925	0.415	0.419	0.224	1.05	0.33	0.539	0.309	0.969	0.751	13.457	16.26	0.834	25	7	7/25_S64VU
S64VU	13	UXTD	25/07/2017 16:12	194.492	17.217	485.546	486.813	8.865	455.392	0.512	0.592	0.206	0.255	0.529	0.543	0.363	0.228	33.108	36.552	792.792	0.439	0.42	0.215	1.044	0.35	0.535	0.31	0.976	0.782	13.425	16.198	0.836	25	7	7/25_S64VU
S64VU	14	UXTD	25/07/2017 16:23			484.041	489.311	9.199	442.163	0.519	0.595		0.246	0.525		0.372	0.223	32.856	36.201		0.445	0.424	0.217	1.04	0.348	0.533	0.311	0.974		13.432	16.077		25	7	7/25_S64VU
S64VU	15	UXTD	25/07/2017 16:33			501.952	488.384	9.193	448.657	0.521	0.6		0.258	0.525		0.361	0.241	33.124	36.44		0.435	0.42	0.218	1.048	0.355	0.537	0.313	0.979		13.412	16.053		25	7	7/25_S64VU
S64VU	17	UXTD	25/07/2017 16:44			496.146	480.656	9.223	451.077	0.523	0.596		0.244	0.529		0.367	0.232	33.574	36.506		0.434	0.43	0.224	1.054	0.34	0.537	0.311	0.971		13.512	16.288		25	7	7/25_S64VU
S64VU	21	UXTD	25/07/2017 16:53			484.989	478.564	10.161	427.355	0.516	0.594		0.252	0.528		0.354	0.227	33.621	36.494		0.426	0.422	0.224	1.058	0.346	0.537	0.316	0.979		13.444	16.091		25	7	7/25_S64VU
S64ZZ	6	UXTD	25/07/2017 06:09			479.459	473.938	9.756	411.95	0.523	0.597		0.233	0.508		0.343	0.202	33.727	36.556		0.42	0.428	0.231	1.061	0.324	0.516	0.314	0.978		13.426	16.223		25	7	7/25_S64ZZ
S64ZZ	12	UXTD	25/07/2017 07:04	192.028	21.201	471.265	462.548	9.644	427.092	0.522	0.6	0.21	0.24	0.517	0.555	0.329	0.199	34.11	36.578	788.925	0.405	0.417	0.234	1.072	0.315	0.516	0.315	0.977	0.725	13.407	16.208	0.877	25	7	7/25_S64ZZ
S64ZZ	13	UXTD	25/07/2017 07:57	195	19.944	470.783	464.903	9.555	420.556	0.524	0.599	0.209	0.244	0.517	0.546	0.343	0.203	33.63	36.449	786.925	0.41	0.421	0.231	1.061	0.334	0.517	0.315	0.975	0.747	13.442	16.176	0.885	25	7	7/25_S64ZZ
S64ZZ	19	UXTD	25/07/2017 08:06			457.398	456.465	9.008	444.306	0.517	0.593		0.239	0.514		0.325	0.196	34.041	36.599		0.403	0.413	0.235	1.066	0.319	0.522	0.315	0.978		13.456	16.211		25	7	7/25_S64ZZ
S64ZZ	23	UXTD	25/07/2017 08:17			481.326	463.599	10.348	441.818	0.53	0.6		0.243	0.521		0.345	0.206	33.841	36.524		0.411	0.423	0.232	1.068	0.325	0.522	0.315	0.977		13.416	16.165		25	7	7/25_S64ZZ
S64ZZ	24	UXTD	25/07/2017 08:26			482.52	463.553	10.29	425.369	0.512	0.583		0.254	0.523		0.339	0.206	33.499	36.545		0.414	0.413	0.227	1.058	0.326	0.512	0.308	0.979		13.433	16.149		25	7	7/25_S64ZZ
S64ZZ	25	UXTD	25/07/2017 08:37			483.587	479.619	8.775	444.097	0.531	0.599		0.235	0.512		0.347	0.207	34.231	36.611		0.415	0.43	0.232	1.072	0.339	0.514	0.315	0.975		13.482	16.278		25	7	7/25_S64ZZ
S655G	1	UXTD	25/07/2017 13:15			509.727	489.943	9.336	430.799	0.528	0.598		0.239	0.51		0.371	0.226	33.252	35.785		0.44	0.427	0.223	1.05	0.337	0.514	0.306	0.967		13.419	16.06		25	7	7/25_S655G
S655G	7	UXTD	25/07/2017 13:25			498.038	493.913	10.005	434.246	0.535	0.604		0.247	0.518		0.37	0.22	33.341	36.085		0.441	0.424	0.224	1.057	0.338	0.512	0.309	0.971		13.399	16.058		25	7	7/25_S655G
S655G	11	UXTD	25/07/2017 13:33			506.132	491.542	9.678	437.5	0.521	0.585		0.255	0.514		0.369	0.234	33.055	36.16		0.439	0.416	0.216	1.048	0.335	0.516	0.305	0.973		13.392	16.07		25	7	7/25_S655G
